provincia,anyo,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita
Salamanca,2017,7392.0,333603.0,5392856.0,206331.0,0.022158
Salamanca,2017,7392.0,162273.0,5392856.0,206331.0,0.045553
Salamanca,2017,7392.0,171330.0,5392856.0,206331.0,0.043145
Salamanca,2018,8190.0,331473.0,5559465.0,213184.0,0.024708
Salamanca,2018,8190.0,161065.0,5559465.0,213184.0,0.050849
Salamanca,2018,8190.0,170408.0,5559465.0,213184.0,0.048061
Salamanca,2019,8337.0,330119.0,5771935.0,215038.0,0.025255
Salamanca,2019,8337.0,160364.0,5771935.0,215038.0,0.051988
Salamanca,2019,8337.0,169755.0,5771935.0,215038.0,0.049112
Salamanca,2020,7212.0,329245.0,1827770.0,120246.0,0.021905
Salamanca,2020,7212.0,159929.0,1827770.0,120246.0,0.045095
Salamanca,2020,7212.0,169316.0,1827770.0,120246.0,0.042595
Salamanca,2021,9480.0,327338.0,3212796.0,148864.0,0.028961
Salamanca,2021,9480.0,158874.0,3212796.0,148864.0,0.05967
Salamanca,2021,9480.0,168464.0,3212796.0,148864.0,0.056273
Salamanca,2022,10689.0,,5026078.0,199578.0,
Salamanca,2023,10065.0,,5548843.0,201900.0,
Salamanca,2024,11517.0,,5538200.0,202933.0,
Santa Cruz de Tenerife,1996,,772449.0,,,
Santa Cruz de Tenerife,1996,,379557.0,,,
Santa Cruz de Tenerife,1996,,392892.0,,,
Santa Cruz de Tenerife,1998,,780152.0,,,
Santa Cruz de Tenerife,1998,,382832.0,,,
Santa Cruz de Tenerife,1998,,397320.0,,,
Santa Cruz de Tenerife,1999,,800020.0,42294214.0,142240.0,
Santa Cruz de Tenerife,1999,,393761.0,42294214.0,142240.0,
Santa Cruz de Tenerife,1999,,406259.0,42294214.0,142240.0,
Santa Cruz de Tenerife,2000,,818681.0,39182552.0,142914.0,
Santa Cruz de Tenerife,2000,,403529.0,39182552.0,142914.0,
Santa Cruz de Tenerife,2000,,415152.0,39182552.0,142914.0,
Santa Cruz de Tenerife,2001,,856808.0,41389485.0,1011713.0,
Santa Cruz de Tenerife,2001,,424015.0,41389485.0,1011713.0,
Santa Cruz de Tenerife,2001,,432793.0,41389485.0,1011713.0,
Santa Cruz de Tenerife,2002,,892718.0,40805334.0,1055318.0,
Santa Cruz de Tenerife,2002,,442933.0,40805334.0,1055318.0,
Santa Cruz de Tenerife,2002,,449785.0,40805334.0,1055318.0,
Santa Cruz de Tenerife,2003,,915262.0,43422634.0,1095272.0,
Santa Cruz de Tenerife,2003,,454916.0,43422634.0,1095272.0,
Santa Cruz de Tenerife,2003,,460346.0,43422634.0,1095272.0,
Santa Cruz de Tenerife,2004,,928412.0,44458982.0,1124709.0,
Santa Cruz de Tenerife,2004,,461793.0,44458982.0,1124709.0,
Santa Cruz de Tenerife,2004,,466619.0,44458982.0,1124709.0,
Santa Cruz de Tenerife,2005,,956352.0,45744805.0,1154847.0,
Santa Cruz de Tenerife,2005,,476243.0,45744805.0,1154847.0,
Santa Cruz de Tenerife,2005,,480109.0,45744805.0,1154847.0,
Santa Cruz de Tenerife,2006,,971647.0,50396795.0,1211690.0,
Santa Cruz de Tenerife,2006,,483730.0,50396795.0,1211690.0,
Santa Cruz de Tenerife,2006,,487917.0,50396795.0,1211690.0,
Santa Cruz de Tenerife,2007,56886.0,983820.0,51376904.0,1280546.0,0.057822
Santa Cruz de Tenerife,2007,56886.0,489144.0,51376904.0,1280546.0,0.116297
Santa Cruz de Tenerife,2007,56886.0,494676.0,51376904.0,1280546.0,0.114996
Santa Cruz de Tenerife,2008,35655.0,1005936.0,51518855.0,1276209.0,0.035445
Santa Cruz de Tenerife,2008,35655.0,500032.0,51518855.0,1276209.0,0.071305
Santa Cruz de Tenerife,2008,35655.0,505904.0,51518855.0,1276209.0,0.070478
Santa Cruz de Tenerife,2009,24456.0,1020490.0,45406286.0,1253288.0,0.023965
Santa Cruz de Tenerife,2009,24456.0,506646.0,45406286.0,1253288.0,0.04827
Santa Cruz de Tenerife,2009,24456.0,513844.0,45406286.0,1253288.0,0.047594
Santa Cruz de Tenerife,2010,24834.0,1027914.0,47493286.0,1237452.0,0.02416
Santa Cruz de Tenerife,2010,24834.0,510007.0,47493286.0,1237452.0,0.048693
Santa Cruz de Tenerife,2010,24834.0,517907.0,47493286.0,1237452.0,0.047951
Santa Cruz de Tenerife,2011,21906.0,1029789.0,53750069.0,1271488.0,0.021272
Santa Cruz de Tenerife,2011,21906.0,510350.0,53750069.0,1271488.0,0.042923
Santa Cruz de Tenerife,2011,21906.0,519439.0,53750069.0,1271488.0,0.042172
Santa Cruz de Tenerife,2012,20628.0,1017531.0,53770214.0,1287614.0,0.020273
Santa Cruz de Tenerife,2012,20628.0,504055.0,53770214.0,1287614.0,0.040924
Santa Cruz de Tenerife,2012,20628.0,513476.0,53770214.0,1287614.0,0.040173
Santa Cruz de Tenerife,2013,21726.0,1014829.0,55567544.0,1297545.0,0.021409
Santa Cruz de Tenerife,2013,21726.0,502292.0,55567544.0,1297545.0,0.043254
Santa Cruz de Tenerife,2013,21726.0,512537.0,55567544.0,1297545.0,0.042389
Santa Cruz de Tenerife,2014,24645.0,1004788.0,57362971.0,1296798.0,0.024528
Santa Cruz de Tenerife,2014,24645.0,496207.0,57362971.0,1296798.0,0.049667
Santa Cruz de Tenerife,2014,24645.0,508581.0,57362971.0,1296798.0,0.048458
Santa Cruz de Tenerife,2015,24348.0,1001900.0,56023281.0,1766855.0,0.024302
Santa Cruz de Tenerife,2015,24348.0,494354.0,56023281.0,1766855.0,0.049252
Santa Cruz de Tenerife,2015,24348.0,507546.0,56023281.0,1766855.0,0.047972
Santa Cruz de Tenerife,2016,28341.0,1004124.0,60875229.0,1793579.0,0.028225
Santa Cruz de Tenerife,2016,28341.0,494910.0,60875229.0,1793579.0,0.057265
Santa Cruz de Tenerife,2016,28341.0,509214.0,60875229.0,1793579.0,0.055656
Santa Cruz de Tenerife,2017,33939.0,1007641.0,61132204.0,1828639.0,0.033682
Santa Cruz de Tenerife,2017,33939.0,496397.0,61132204.0,1828639.0,0.068371
Santa Cruz de Tenerife,2017,33939.0,511244.0,61132204.0,1828639.0,0.066385
Santa Cruz de Tenerife,2018,35274.0,1018510.0,60553302.0,1883328.0,0.034633
Santa Cruz de Tenerife,2018,35274.0,501477.0,60553302.0,1883328.0,0.07034
Santa Cruz de Tenerife,2018,35274.0,517033.0,60553302.0,1883328.0,0.068224
Santa Cruz de Tenerife,2019,30687.0,1032983.0,61939924.0,1957017.0,0.029707
Santa Cruz de Tenerife,2019,30687.0,508197.0,61939924.0,1957017.0,0.060384
Santa Cruz de Tenerife,2019,30687.0,524786.0,61939924.0,1957017.0,0.058475
Santa Cruz de Tenerife,2020,24906.0,1044887.0,18042244.0,854731.0,0.023836
Santa Cruz de Tenerife,2020,24906.0,513491.0,18042244.0,854731.0,0.048503
Santa Cruz de Tenerife,2020,24906.0,531396.0,18042244.0,854731.0,0.046869
Santa Cruz de Tenerife,2021,29661.0,1044405.0,26797883.0,1155558.0,0.0284
Santa Cruz de Tenerife,2021,29661.0,512899.0,26797883.0,1155558.0,0.05783
Santa Cruz de Tenerife,2021,29661.0,531506.0,26797883.0,1155558.0,0.055806
Santa Cruz de Tenerife,2022,40779.0,,58626593.0,1952128.0,
Santa Cruz de Tenerife,2023,33864.0,,62369045.0,1948524.0,
Santa Cruz de Tenerife,2024,34137.0,,64631926.0,2019907.0,
Segovia,1996,,147770.0,,,
Segovia,1996,,73883.0,,,
Segovia,1996,,73887.0,,,
Segovia,1998,,146755.0,,,
Segovia,1998,,73410.0,,,
Segovia,1998,,73345.0,,,
Segovia,1999,,146985.0,1718094.0,6354.0,
Segovia,1999,,73506.0,1718094.0,6354.0,
Segovia,1999,,73479.0,1718094.0,6354.0,
Segovia,2000,,146613.0,1776758.0,6231.0,
Segovia,2000,,73300.0,1776758.0,6231.0,
Segovia,2000,,73313.0,1776758.0,6231.0,
Segovia,2001,,147028.0,1835476.0,54721.0,
Segovia,2001,,73555.0,1835476.0,54721.0,
Segovia,2001,,73473.0,1835476.0,54721.0,
Segovia,2002,,149286.0,1976657.0,60586.0,
Segovia,2002,,74815.0,1976657.0,60586.0,
Segovia,2002,,74471.0,1976657.0,60586.0,
Segovia,2003,,150701.0,1798050.0,61865.0,
Segovia,2003,,75656.0,1798050.0,61865.0,
Segovia,2003,,75045.0,1798050.0,61865.0,
Segovia,2004,,152640.0,1706100.0,64009.0,
Segovia,2004,,76724.0,1706100.0,64009.0,
Segovia,2004,,75916.0,1706100.0,64009.0,
Segovia,2005,,155517.0,1705132.0,62784.0,
Segovia,2005,,78308.0,1705132.0,62784.0,
Segovia,2005,,77209.0,1705132.0,62784.0,
Segovia,2006,,156598.0,1911713.0,65477.0,
Segovia,2006,,78982.0,1911713.0,65477.0,
Segovia,2006,,77616.0,1911713.0,65477.0,
Segovia,2007,9408.0,159322.0,2272579.0,73648.0,0.05905
Segovia,2007,9408.0,80492.0,2272579.0,73648.0,0.116881
Segovia,2007,9408.0,78830.0,2272579.0,73648.0,0.119345
Segovia,2008,6807.0,163899.0,2269708.0,77808.0,0.041532
Segovia,2008,6807.0,83252.0,2269708.0,77808.0,0.081764
Segovia,2008,6807.0,80647.0,2269708.0,77808.0,0.084405
Segovia,2009,4473.0,164854.0,2135607.0,81140.0,0.027133
Segovia,2009,4473.0,83636.0,2135607.0,81140.0,0.053482
Segovia,2009,4473.0,81218.0,2135607.0,81140.0,0.055074
Segovia,2010,5055.0,164268.0,2098901.0,83299.0,0.030773
Segovia,2010,5055.0,83034.0,2098901.0,83299.0,0.060879
Segovia,2010,5055.0,81234.0,2098901.0,83299.0,0.062228
Segovia,2011,4047.0,164169.0,2058847.0,81818.0,0.024651
Segovia,2011,4047.0,82967.0,2058847.0,81818.0,0.048778
Segovia,2011,4047.0,81202.0,2058847.0,81818.0,0.049839
Segovia,2012,3495.0,163701.0,1849526.0,80057.0,0.02135
Segovia,2012,3495.0,82695.0,1849526.0,80057.0,0.042264
Segovia,2012,3495.0,81006.0,1849526.0,80057.0,0.043145
Segovia,2013,3033.0,161702.0,1799617.0,74505.0,0.018757
Segovia,2013,3033.0,81598.0,1799617.0,74505.0,0.03717
Segovia,2013,3033.0,80104.0,1799617.0,74505.0,0.037863
Segovia,2014,3264.0,159303.0,1969244.0,73011.0,0.020489
Segovia,2014,3264.0,80316.0,1969244.0,73011.0,0.040639
Segovia,2014,3264.0,78987.0,1969244.0,73011.0,0.041323
Segovia,2015,3399.0,157570.0,2241446.0,110630.0,0.021571
Segovia,2015,3399.0,79355.0,2241446.0,110630.0,0.042833
Segovia,2015,3399.0,78215.0,2241446.0,110630.0,0.043457
Segovia,2016,3957.0,155652.0,2395018.0,114407.0,0.025422
Segovia,2016,3957.0,78271.0,2395018.0,114407.0,0.050555
Segovia,2016,3957.0,77381.0,2395018.0,114407.0,0.051137
Segovia,2017,4416.0,154184.0,2561312.0,111849.0,0.028641
Segovia,2017,4416.0,77443.0,2561312.0,111849.0,0.057023
Segovia,2017,4416.0,76741.0,2561312.0,111849.0,0.057544
Segovia,2018,5028.0,153342.0,2567707.0,115759.0,0.032789
Segovia,2018,5028.0,76979.0,2567707.0,115759.0,0.065317
Segovia,2018,5028.0,76363.0,2567707.0,115759.0,0.065843
Segovia,2019,5304.0,153129.0,2743735.0,116176.0,0.034637
Segovia,2019,5304.0,76813.0,2743735.0,116176.0,0.069051
Segovia,2019,5304.0,76316.0,2743735.0,116176.0,0.0695
Segovia,2020,4509.0,153478.0,957805.0,65124.0,0.029379
Segovia,2020,4509.0,77033.0,957805.0,65124.0,0.058533
Segovia,2020,4509.0,76445.0,957805.0,65124.0,0.058984
Segovia,2021,6702.0,153663.0,1710834.0,90861.0,0.043615
Segovia,2021,6702.0,77071.0,1710834.0,90861.0,0.086959
Segovia,2021,6702.0,76592.0,1710834.0,90861.0,0.087503
Segovia,2022,7194.0,,2545135.0,113879.0,
Segovia,2023,7407.0,,2787169.0,111587.0,
Segovia,2024,7611.0,,3051997.0,118142.0,
Sevilla,1996,,1705320.0,,,
Sevilla,1996,,836478.0,,,
Sevilla,1996,,868842.0,,,
Sevilla,1998,,1714845.0,,,
Sevilla,1998,,840910.0,,,
Sevilla,1998,,873935.0,,,
Sevilla,1999,,1725482.0,11569172.0,41230.0,
Sevilla,1999,,846224.0,11569172.0,41230.0,
Sevilla,1999,,879258.0,11569172.0,41230.0,
Sevilla,2000,,1734917.0,11898692.0,42589.0,
Sevilla,2000,,850274.0,11898692.0,42589.0,
Sevilla,2000,,884643.0,11898692.0,42589.0,
Sevilla,2001,,1747441.0,11448365.0,288677.0,
Sevilla,2001,,856878.0,11448365.0,288677.0,
Sevilla,2001,,890563.0,11448365.0,288677.0,
Sevilla,2002,,1758720.0,11686297.0,298410.0,
Sevilla,2002,,862811.0,11686297.0,298410.0,
Sevilla,2002,,895909.0,11686297.0,298410.0,
Sevilla,2003,,1782862.0,10988344.0,310417.0,
Sevilla,2003,,875013.0,10988344.0,310417.0,
Sevilla,2003,,907849.0,10988344.0,310417.0,
Sevilla,2004,,1792420.0,11501512.0,321284.0,
Sevilla,2004,,880133.0,11501512.0,321284.0,
Sevilla,2004,,912287.0,11501512.0,321284.0,
Sevilla,2005,,1813908.0,12574060.0,344970.0,
Sevilla,2005,,890627.0,12574060.0,344970.0,
Sevilla,2005,,923281.0,12574060.0,344970.0,
Sevilla,2006,,1835077.0,13646322.0,346229.0,
Sevilla,2006,,900967.0,13646322.0,346229.0,
Sevilla,2006,,934110.0,13646322.0,346229.0,
Sevilla,2007,97830.0,1849268.0,13826543.0,347662.0,0.052902
Sevilla,2007,97830.0,907853.0,13826543.0,347662.0,0.10776
Sevilla,2007,97830.0,941415.0,13826543.0,347662.0,0.103918
Sevilla,2008,70887.0,1875462.0,12959778.0,345062.0,0.037797
Sevilla,2008,70887.0,921256.0,12959778.0,345062.0,0.076946
Sevilla,2008,70887.0,954206.0,12959778.0,345062.0,0.074289
Sevilla,2009,48108.0,1900224.0,12222390.0,355125.0,0.025317
Sevilla,2009,48108.0,932941.0,12222390.0,355125.0,0.051566
Sevilla,2009,48108.0,967283.0,12222390.0,355125.0,0.049735
Sevilla,2010,48168.0,1917097.0,13252000.0,363397.0,0.025125
Sevilla,2010,48168.0,940416.0,13252000.0,363397.0,0.05122
Sevilla,2010,48168.0,976681.0,13252000.0,363397.0,0.049318
Sevilla,2011,39858.0,1928962.0,14015048.0,363740.0,0.020663
Sevilla,2011,39858.0,945766.0,14015048.0,363740.0,0.042144
Sevilla,2011,39858.0,983196.0,14015048.0,363740.0,0.040539
Sevilla,2012,35205.0,1938974.0,13825832.0,370481.0,0.018157
Sevilla,2012,35205.0,950413.0,13825832.0,370481.0,0.037042
Sevilla,2012,35205.0,988561.0,13825832.0,370481.0,0.035612
Sevilla,2013,37071.0,1942155.0,13382596.0,372200.0,0.019088
Sevilla,2013,37071.0,951597.0,13382596.0,372200.0,0.038957
Sevilla,2013,37071.0,990558.0,13382596.0,372200.0,0.037424
Sevilla,2014,32850.0,1941355.0,14775174.0,378815.0,0.016921
Sevilla,2014,32850.0,950883.0,14775174.0,378815.0,0.034547
Sevilla,2014,32850.0,990472.0,14775174.0,378815.0,0.033166
Sevilla,2015,34638.0,1941480.0,17077680.0,570909.0,0.017841
Sevilla,2015,34638.0,950587.0,17077680.0,570909.0,0.036439
Sevilla,2015,34638.0,990893.0,17077680.0,570909.0,0.034956
Sevilla,2016,39240.0,1939775.0,18651562.0,591268.0,0.020229
Sevilla,2016,39240.0,949432.0,18651562.0,591268.0,0.04133
Sevilla,2016,39240.0,990343.0,18651562.0,591268.0,0.039623
Sevilla,2017,44412.0,1939527.0,19666809.0,593786.0,0.022898
Sevilla,2017,44412.0,948817.0,19666809.0,593786.0,0.046808
Sevilla,2017,44412.0,990710.0,19666809.0,593786.0,0.044828
Sevilla,2018,53208.0,1939887.0,20683228.0,609640.0,0.027428
Sevilla,2018,53208.0,948699.0,20683228.0,609640.0,0.056085
Sevilla,2018,53208.0,991188.0,20683228.0,609640.0,0.053681
Sevilla,2019,55218.0,1942389.0,21910356.0,630758.0,0.028428
Sevilla,2019,55218.0,949212.0,21910356.0,630758.0,0.058172
Sevilla,2019,55218.0,993177.0,21910356.0,630758.0,0.055597
Sevilla,2020,47370.0,1950219.0,6472413.0,336979.0,0.02429
Sevilla,2020,47370.0,952695.0,6472413.0,336979.0,0.049722
Sevilla,2020,47370.0,997524.0,6472413.0,336979.0,0.047488
Sevilla,2021,67362.0,1947852.0,10524548.0,456068.0,0.034583
Sevilla,2021,67362.0,951083.0,10524548.0,456068.0,0.070827
Sevilla,2021,67362.0,996769.0,10524548.0,456068.0,0.06758
Sevilla,2022,71913.0,,19916735.0,634010.0,
Sevilla,2023,62925.0,,22467855.0,672387.0,
Sevilla,2024,67620.0,,23722698.0,697494.0,
Soria,1996,,92848.0,,,
Soria,1996,,46321.0,,,
Soria,1996,,46527.0,,,
Soria,1998,,91593.0,,,
Soria,1998,,45690.0,,,
Soria,1998,,45903.0,,,
Soria,1999,,91252.0,1003072.0,5730.0,
Soria,1999,,45587.0,1003072.0,5730.0,
Soria,1999,,45665.0,1003072.0,5730.0,
Soria,2000,,90911.0,1027672.0,4166.0,
Soria,2000,,45398.0,1027672.0,4166.0,
Soria,2000,,45513.0,1027672.0,4166.0,
Soria,2001,,91314.0,960108.0,42701.0,
Soria,2001,,45649.0,960108.0,42701.0,
Soria,2001,,45665.0,960108.0,42701.0,
Soria,2002,,91487.0,999050.0,43125.0,
Soria,2002,,45860.0,999050.0,43125.0,
Soria,2002,,45627.0,999050.0,43125.0,
Soria,2003,,90954.0,969944.0,45786.0,
Soria,2003,,45651.0,969944.0,45786.0,
Soria,2003,,45303.0,969944.0,45786.0,
Soria,2004,,91652.0,1010879.0,46155.0,
Soria,2004,,46048.0,1010879.0,46155.0,
Soria,2004,,45604.0,1010879.0,46155.0,
Soria,2005,,92773.0,1000222.0,48750.0,
Soria,2005,,46693.0,1000222.0,48750.0,
Soria,2005,,46080.0,1000222.0,48750.0,
Soria,2006,,93503.0,1078040.0,50803.0,
Soria,2006,,47110.0,1078040.0,50803.0,
Soria,2006,,46393.0,1078040.0,50803.0,
Soria,2007,4947.0,93593.0,1119126.0,51344.0,0.052857
Soria,2007,4947.0,47174.0,1119126.0,51344.0,0.104867
Soria,2007,4947.0,46419.0,1119126.0,51344.0,0.106573
Soria,2008,4149.0,94646.0,1136507.0,51705.0,0.043837
Soria,2008,4149.0,47881.0,1136507.0,51705.0,0.086652
Soria,2008,4149.0,46765.0,1136507.0,51705.0,0.08872
Soria,2009,3222.0,95101.0,1139727.0,50968.0,0.03388
Soria,2009,3222.0,48286.0,1139727.0,50968.0,0.066727
Soria,2009,3222.0,46815.0,1139727.0,50968.0,0.068824
Soria,2010,3564.0,95258.0,979810.0,51259.0,0.037414
Soria,2010,3564.0,48400.0,979810.0,51259.0,0.073636
Soria,2010,3564.0,46858.0,979810.0,51259.0,0.07606
Soria,2011,2391.0,95223.0,1077282.0,53457.0,0.025109
Soria,2011,2391.0,48347.0,1077282.0,53457.0,0.049455
Soria,2011,2391.0,46876.0,1077282.0,53457.0,0.051007
Soria,2012,2187.0,94522.0,1036526.0,54877.0,0.023137
Soria,2012,2187.0,47979.0,1036526.0,54877.0,0.045582
Soria,2012,2187.0,46543.0,1036526.0,54877.0,0.046989
Soria,2013,2778.0,93291.0,1026910.0,53360.0,0.029778
Soria,2013,2778.0,47336.0,1026910.0,53360.0,0.058687
Soria,2013,2778.0,45955.0,1026910.0,53360.0,0.06045
Soria,2014,1824.0,92221.0,1067684.0,51337.0,0.019779
Soria,2014,1824.0,46723.0,1067684.0,51337.0,0.039039
Soria,2014,1824.0,45498.0,1067684.0,51337.0,0.04009
Soria,2015,1878.0,91006.0,1162764.0,73908.0,0.020636
Soria,2015,1878.0,46077.0,1162764.0,73908.0,0.040758
Soria,2015,1878.0,44929.0,1162764.0,73908.0,0.041799
Soria,2016,2109.0,90040.0,1289962.0,72429.0,0.023423
Soria,2016,2109.0,45595.0,1289962.0,72429.0,0.046255
Soria,2016,2109.0,44445.0,1289962.0,72429.0,0.047452
Soria,2017,2082.0,88903.0,1348677.0,73423.0,0.023419
Soria,2017,2082.0,44986.0,1348677.0,73423.0,0.046281
Soria,2017,2082.0,43917.0,1348677.0,73423.0,0.047408
Soria,2018,2391.0,88600.0,1351995.0,73471.0,0.026986
Soria,2018,2391.0,44800.0,1351995.0,73471.0,0.053371
Soria,2018,2391.0,43800.0,1351995.0,73471.0,0.054589
Soria,2019,2817.0,88636.0,1350739.0,71507.0,0.031782
Soria,2019,2817.0,44814.0,1350739.0,71507.0,0.06286
Soria,2019,2817.0,43822.0,1350739.0,71507.0,0.064283
Soria,2020,2142.0,88884.0,632309.0,49346.0,0.024099
Soria,2020,2142.0,44927.0,632309.0,49346.0,0.047677
Soria,2020,2142.0,43957.0,632309.0,49346.0,0.048729
Soria,2021,3168.0,88747.0,971390.0,59671.0,0.035697
Soria,2021,3168.0,44920.0,971390.0,59671.0,0.070525
Soria,2021,3168.0,43827.0,971390.0,59671.0,0.072284
Soria,2022,3465.0,,1271281.0,67039.0,
Soria,2023,3519.0,,1437206.0,70495.0,
Soria,2024,4017.0,,1459227.0,71620.0,
Tarragona,1996,,574676.0,,,
Tarragona,1996,,284930.0,,,
Tarragona,1996,,289746.0,,,
Tarragona,1998,,580245.0,,,
Tarragona,1998,,288339.0,,,
Tarragona,1998,,291906.0,,,
Tarragona,1999,,588499.0,15266834.0,29801.0,
Tarragona,1999,,292693.0,15266834.0,29801.0,
Tarragona,1999,,295806.0,15266834.0,29801.0,
Tarragona,2000,,598533.0,15949056.0,39224.0,
Tarragona,2000,,297745.0,15949056.0,39224.0,
Tarragona,2000,,300788.0,15949056.0,39224.0,
Tarragona,2001,,612086.0,17677980.0,399539.0,
Tarragona,2001,,305689.0,17677980.0,399539.0,
Tarragona,2001,,306397.0,17677980.0,399539.0,
Tarragona,2002,,631156.0,17928973.0,429444.0,
Tarragona,2002,,316447.0,17928973.0,429444.0,
Tarragona,2002,,314709.0,17928973.0,429444.0,
Tarragona,2003,,654149.0,19976686.0,490757.0,
Tarragona,2003,,328991.0,19976686.0,490757.0,
Tarragona,2003,,325158.0,19976686.0,490757.0,
Tarragona,2004,,674144.0,20755837.0,526264.0,
Tarragona,2004,,339607.0,20755837.0,526264.0,
Tarragona,2004,,334537.0,20755837.0,526264.0,
Tarragona,2005,,704907.0,21880082.0,524473.0,
Tarragona,2005,,356897.0,21880082.0,524473.0,
Tarragona,2005,,348010.0,21880082.0,524473.0,
Tarragona,2006,,730466.0,23195788.0,512651.0,
Tarragona,2006,,370676.0,23195788.0,512651.0,
Tarragona,2006,,359790.0,23195788.0,512651.0,
Tarragona,2007,54807.0,757795.0,22064108.0,522035.0,0.072324
Tarragona,2007,54807.0,385081.0,22064108.0,522035.0,0.142326
Tarragona,2007,54807.0,372714.0,22064108.0,522035.0,0.147048
Tarragona,2008,27111.0,788895.0,21910980.0,526087.0,0.034366
Tarragona,2008,27111.0,402024.0,21910980.0,526087.0,0.067436
Tarragona,2008,27111.0,386871.0,21910980.0,526087.0,0.070078
Tarragona,2009,18963.0,803301.0,20854759.0,518911.0,0.023606
Tarragona,2009,18963.0,407904.0,20854759.0,518911.0,0.046489
Tarragona,2009,18963.0,395397.0,20854759.0,518911.0,0.047959
Tarragona,2010,22134.0,808420.0,22424347.0,545634.0,0.027379
Tarragona,2010,22134.0,409041.0,22424347.0,545634.0,0.054112
Tarragona,2010,22134.0,399379.0,22424347.0,545634.0,0.055421
Tarragona,2011,20658.0,811401.0,24139617.0,546729.0,0.02546
Tarragona,2011,20658.0,409732.0,24139617.0,546729.0,0.050418
Tarragona,2011,20658.0,401669.0,24139617.0,546729.0,0.05143
Tarragona,2012,21273.0,814199.0,24264186.0,550793.0,0.026128
Tarragona,2012,21273.0,410461.0,24264186.0,550793.0,0.051827
Tarragona,2012,21273.0,403738.0,24264186.0,550793.0,0.05269
Tarragona,2013,21867.0,810178.0,24334198.0,543825.0,0.02699
Tarragona,2013,21867.0,407451.0,24334198.0,543825.0,0.053668
Tarragona,2013,21867.0,402727.0,24334198.0,543825.0,0.054297
Tarragona,2014,20565.0,800962.0,24154704.0,560267.0,0.025675
Tarragona,2014,20565.0,401634.0,24154704.0,560267.0,0.051203
Tarragona,2014,20565.0,399328.0,24154704.0,560267.0,0.051499
Tarragona,2015,21993.0,795101.0,24420325.0,816238.0,0.027661
Tarragona,2015,21993.0,397730.0,24420325.0,816238.0,0.055296
Tarragona,2015,21993.0,397371.0,24420325.0,816238.0,0.055346
Tarragona,2016,25839.0,792299.0,26280740.0,805385.0,0.032613
Tarragona,2016,25839.0,395737.0,26280740.0,805385.0,0.065293
Tarragona,2016,25839.0,396562.0,26280740.0,805385.0,0.065158
Tarragona,2017,30969.0,791693.0,28414395.0,788378.0,0.039117
Tarragona,2017,30969.0,394905.0,28414395.0,788378.0,0.078421
Tarragona,2017,30969.0,396788.0,28414395.0,788378.0,0.078049
Tarragona,2018,32901.0,795902.0,27045250.0,787154.0,0.041338
Tarragona,2018,32901.0,396661.0,27045250.0,787154.0,0.082945
Tarragona,2018,32901.0,399241.0,27045250.0,787154.0,0.082409
Tarragona,2019,33243.0,804664.0,26716462.0,774035.0,0.041313
Tarragona,2019,33243.0,401258.0,26716462.0,774035.0,0.082847
Tarragona,2019,33243.0,403406.0,26716462.0,774035.0,0.082406
Tarragona,2020,27714.0,816772.0,5662585.0,288592.0,0.033931
Tarragona,2020,27714.0,408142.0,5662585.0,288592.0,0.067903
Tarragona,2020,27714.0,408630.0,5662585.0,288592.0,0.067822
Tarragona,2021,40770.0,822309.0,13311719.0,510042.0,0.04958
Tarragona,2021,40770.0,410656.0,13311719.0,510042.0,0.09928
Tarragona,2021,40770.0,411653.0,13311719.0,510042.0,0.09904
Tarragona,2022,47652.0,,25183177.0,751974.0,
Tarragona,2023,44082.0,,27316414.0,791444.0,
Tarragona,2024,45684.0,,28187028.0,834763.0,
Teruel,1996,,138211.0,,,
Teruel,1996,,69530.0,,,
Teruel,1996,,68681.0,,,
Teruel,1998,,136840.0,,,
Teruel,1998,,68995.0,,,
Teruel,1998,,67845.0,,,
Teruel,1999,,136849.0,1384218.0,9750.0,
Teruel,1999,,69032.0,1384218.0,9750.0,
Teruel,1999,,67817.0,1384218.0,9750.0,
Teruel,2000,,136473.0,1574464.0,7972.0,
Teruel,2000,,68900.0,1574464.0,7972.0,
Teruel,2000,,67573.0,1574464.0,7972.0,
Teruel,2001,,136233.0,1570446.0,64973.0,
Teruel,2001,,68877.0,1570446.0,64973.0,
Teruel,2001,,67356.0,1570446.0,64973.0,
Teruel,2002,,137342.0,1537867.0,69314.0,
Teruel,2002,,69682.0,1537867.0,69314.0,
Teruel,2002,,67660.0,1537867.0,69314.0,
Teruel,2003,,138686.0,1577694.0,70674.0,
Teruel,2003,,70641.0,1577694.0,70674.0,
Teruel,2003,,68045.0,1577694.0,70674.0,
Teruel,2004,,139333.0,1671171.0,71274.0,
Teruel,2004,,71073.0,1671171.0,71274.0,
Teruel,2004,,68260.0,1671171.0,71274.0,
Teruel,2005,,141091.0,1616484.0,70540.0,
Teruel,2005,,72273.0,1616484.0,70540.0,
Teruel,2005,,68818.0,1616484.0,70540.0,
Teruel,2006,,142160.0,1718418.0,70995.0,
Teruel,2006,,73069.0,1718418.0,70995.0,
Teruel,2006,,69091.0,1718418.0,70995.0,
Teruel,2007,6165.0,144046.0,2141427.0,82096.0,0.042799
Teruel,2007,6165.0,74262.0,2141427.0,82096.0,0.083017
