provincia,anyo,entradas,salidas,saldo_neto,tasa_atraccion,delta_saldo_yoy,ranking_atraccion_anio,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita,cob_100mbps_pct,ranking_anio
Salamanca,2019,18297,4594,13703,0.7489,2850,5,8337.0,160364.0,5771935.0,215038.0,0.051988,67.3304,38.0
Salamanca,2019,18297,4594,13703,0.7489,2850,5,8337.0,169755.0,5771935.0,215038.0,0.049112,67.3304,38.0
Salamanca,2020,7436,3465,3971,0.534,-9732,14,7212.0,329245.0,1827770.0,120246.0,0.021905,72.652,41.0
Salamanca,2020,7436,3465,3971,0.534,-9732,14,7212.0,159929.0,1827770.0,120246.0,0.045095,72.652,41.0
Salamanca,2020,7436,3465,3971,0.534,-9732,14,7212.0,169316.0,1827770.0,120246.0,0.042595,72.652,41.0
Salamanca,2021,4593,4047,546,0.1189,-3425,24,9480.0,327338.0,3212796.0,148864.0,0.028961,66.2332,47.0
Salamanca,2021,4593,4047,546,0.1189,-3425,24,9480.0,158874.0,3212796.0,148864.0,0.05967,66.2332,47.0
Salamanca,2021,4593,4047,546,0.1189,-3425,24,9480.0,168464.0,3212796.0,148864.0,0.056273,66.2332,47.0
Santa Cruz de Tenerife,2008,8176,10466,-2290,-0.2801,,33,35655.0,1005936.0,51518855.0,1276209.0,0.035445,,
Santa Cruz de Tenerife,2008,8176,10466,-2290,-0.2801,,33,35655.0,500032.0,51518855.0,1276209.0,0.071305,,
Santa Cruz de Tenerife,2008,8176,10466,-2290,-0.2801,,33,35655.0,505904.0,51518855.0,1276209.0,0.070478,,
Santa Cruz de Tenerife,2009,7400,10508,-3108,-0.42,-818,34,24456.0,1020490.0,45406286.0,1253288.0,0.023965,,
Santa Cruz de Tenerife,2009,7400,10508,-3108,-0.42,-818,34,24456.0,506646.0,45406286.0,1253288.0,0.04827,,
Santa Cruz de Tenerife,2009,7400,10508,-3108,-0.42,-818,34,24456.0,513844.0,45406286.0,1253288.0,0.047594,,
Santa Cruz de Tenerife,2010,4755,10070,-5315,-1.1178,-2207,40,24834.0,1027914.0,47493286.0,1237452.0,0.02416,,
Santa Cruz de Tenerife,2010,4755,10070,-5315,-1.1178,-2207,40,24834.0,510007.0,47493286.0,1237452.0,0.048693,,
Santa Cruz de Tenerife,2010,4755,10070,-5315,-1.1178,-2207,40,24834.0,517907.0,47493286.0,1237452.0,0.047951,,
Santa Cruz de Tenerife,2011,6851,9618,-2767,-0.4039,2548,37,21906.0,1029789.0,53750069.0,1271488.0,0.021272,,
Santa Cruz de Tenerife,2011,6851,9618,-2767,-0.4039,2548,37,21906.0,510350.0,53750069.0,1271488.0,0.042923,,
Santa Cruz de Tenerife,2011,6851,9618,-2767,-0.4039,2548,37,21906.0,519439.0,53750069.0,1271488.0,0.042172,,
Santa Cruz de Tenerife,2012,2009,8576,-6567,-3.2688,-3800,43,20628.0,1017531.0,53770214.0,1287614.0,0.020273,,
Santa Cruz de Tenerife,2012,2009,8576,-6567,-3.2688,-3800,43,20628.0,504055.0,53770214.0,1287614.0,0.040924,,
Santa Cruz de Tenerife,2012,2009,8576,-6567,-3.2688,-3800,43,20628.0,513476.0,53770214.0,1287614.0,0.040173,,
Santa Cruz de Tenerife,2013,13246,7955,5291,0.3994,11858,9,21726.0,1014829.0,55567544.0,1297545.0,0.021409,,
Santa Cruz de Tenerife,2013,13246,7955,5291,0.3994,11858,9,21726.0,502292.0,55567544.0,1297545.0,0.043254,,
Santa Cruz de Tenerife,2013,13246,7955,5291,0.3994,11858,9,21726.0,512537.0,55567544.0,1297545.0,0.042389,,
Santa Cruz de Tenerife,2014,4836,8026,-3190,-0.6596,-8481,36,24645.0,1004788.0,57362971.0,1296798.0,0.024528,,
Santa Cruz de Tenerife,2014,4836,8026,-3190,-0.6596,-8481,36,24645.0,496207.0,57362971.0,1296798.0,0.049667,,
Santa Cruz de Tenerife,2014,4836,8026,-3190,-0.6596,-8481,36,24645.0,508581.0,57362971.0,1296798.0,0.048458,,
Santa Cruz de Tenerife,2015,10954,8740,2214,0.2021,5404,13,24348.0,1001900.0,56023281.0,1766855.0,0.024302,,
Santa Cruz de Tenerife,2015,10954,8740,2214,0.2021,5404,13,24348.0,494354.0,56023281.0,1766855.0,0.049252,,
Santa Cruz de Tenerife,2015,10954,8740,2214,0.2021,5404,13,24348.0,507546.0,56023281.0,1766855.0,0.047972,,
Santa Cruz de Tenerife,2016,4256,7736,-3480,-0.8177,-5694,37,28341.0,1004124.0,60875229.0,1793579.0,0.028225,,
Santa Cruz de Tenerife,2016,4256,7736,-3480,-0.8177,-5694,37,28341.0,494910.0,60875229.0,1793579.0,0.057265,,
Santa Cruz de Tenerife,2016,4256,7736,-3480,-0.8177,-5694,37,28341.0,509214.0,60875229.0,1793579.0,0.055656,,
Santa Cruz de Tenerife,2017,9660,7516,2144,0.2219,5624,13,33939.0,1007641.0,61132204.0,1828639.0,0.033682,,
Santa Cruz de Tenerife,2017,9660,7516,2144,0.2219,5624,13,33939.0,496397.0,61132204.0,1828639.0,0.068371,,
Santa Cruz de Tenerife,2017,9660,7516,2144,0.2219,5624,13,33939.0,511244.0,61132204.0,1828639.0,0.066385,,
Santa Cruz de Tenerife,2018,18080,8075,10005,0.5534,7861,6,35274.0,1018510.0,60553302.0,1883328.0,0.034633,,
Santa Cruz de Tenerife,2018,18080,8075,10005,0.5534,7861,6,35274.0,501477.0,60553302.0,1883328.0,0.07034,,
Santa Cruz de Tenerife,2018,18080,8075,10005,0.5534,7861,6,35274.0,517033.0,60553302.0,1883328.0,0.068224,,
Santa Cruz de Tenerife,2019,12980,8374,4606,0.3549,-5399,14,30687.0,1032983.0,61939924.0,1957017.0,0.029707,,
Santa Cruz de Tenerife,2019,12980,8374,4606,0.3549,-5399,14,30687.0,508197.0,61939924.0,1957017.0,0.060384,,
Santa Cruz de Tenerife,2019,12980,8374,4606,0.3549,-5399,14,30687.0,524786.0,61939924.0,1957017.0,0.058475,,
Santa Cruz de Tenerife,2020,29835,7001,22834,0.7653,18228,2,24906.0,1044887.0,18042244.0,854731.0,0.023836,,
Santa Cruz de Tenerife,2020,29835,7001,22834,0.7653,18228,2,24906.0,513491.0,18042244.0,854731.0,0.048503,,
Santa Cruz de Tenerife,2020,29835,7001,22834,0.7653,18228,2,24906.0,531396.0,18042244.0,854731.0,0.046869,,
Santa Cruz de Tenerife,2021,5663,8656,-2993,-0.5285,-25827,39,29661.0,1044405.0,26797883.0,1155558.0,0.0284,,
Santa Cruz de Tenerife,2021,5663,8656,-2993,-0.5285,-25827,39,29661.0,512899.0,26797883.0,1155558.0,0.05783,,
Santa Cruz de Tenerife,2021,5663,8656,-2993,-0.5285,-25827,39,29661.0,531506.0,26797883.0,1155558.0,0.055806,,
Segovia,2008,6767,3327,3440,0.5083,,17,6807.0,163899.0,2269708.0,77808.0,0.041532,,
Segovia,2008,6767,3327,3440,0.5083,,17,6807.0,83252.0,2269708.0,77808.0,0.081764,,
Segovia,2008,6767,3327,3440,0.5083,,17,6807.0,80647.0,2269708.0,77808.0,0.084405,,
Segovia,2009,2486,3137,-651,-0.2619,-4091,28,4473.0,164854.0,2135607.0,81140.0,0.027133,,
Segovia,2009,2486,3137,-651,-0.2619,-4091,28,4473.0,83636.0,2135607.0,81140.0,0.053482,,
Segovia,2009,2486,3137,-651,-0.2619,-4091,28,4473.0,81218.0,2135607.0,81140.0,0.055074,,
Segovia,2010,14247,2945,11302,0.7933,11953,5,5055.0,164268.0,2098901.0,83299.0,0.030773,,
Segovia,2010,14247,2945,11302,0.7933,11953,5,5055.0,83034.0,2098901.0,83299.0,0.060879,,
Segovia,2010,14247,2945,11302,0.7933,11953,5,5055.0,81234.0,2098901.0,83299.0,0.062228,,
Segovia,2011,16400,3202,13198,0.8048,1896,3,4047.0,164169.0,2058847.0,81818.0,0.024651,,
Segovia,2011,16400,3202,13198,0.8048,1896,3,4047.0,82967.0,2058847.0,81818.0,0.048778,,
Segovia,2011,16400,3202,13198,0.8048,1896,3,4047.0,81202.0,2058847.0,81818.0,0.049839,,
Segovia,2012,2543,2982,-439,-0.1726,-13637,30,3495.0,163701.0,1849526.0,80057.0,0.02135,,
Segovia,2012,2543,2982,-439,-0.1726,-13637,30,3495.0,82695.0,1849526.0,80057.0,0.042264,,
Segovia,2012,2543,2982,-439,-0.1726,-13637,30,3495.0,81006.0,1849526.0,80057.0,0.043145,,
Segovia,2013,8705,2926,5779,0.6639,6218,8,3033.0,161702.0,1799617.0,74505.0,0.018757,28.8191,41.0
Segovia,2013,8705,2926,5779,0.6639,6218,8,3033.0,81598.0,1799617.0,74505.0,0.03717,28.8191,41.0
Segovia,2013,8705,2926,5779,0.6639,6218,8,3033.0,80104.0,1799617.0,74505.0,0.037863,28.8191,41.0
Segovia,2014,6169,2836,3333,0.5403,-2446,12,3264.0,159303.0,1969244.0,73011.0,0.020489,29.0931,41.0
Segovia,2014,6169,2836,3333,0.5403,-2446,12,3264.0,80316.0,1969244.0,73011.0,0.040639,29.0931,41.0
Segovia,2014,6169,2836,3333,0.5403,-2446,12,3264.0,78987.0,1969244.0,73011.0,0.041323,29.0931,41.0
Segovia,2015,5576,2927,2649,0.4751,-684,9,3399.0,157570.0,2241446.0,110630.0,0.021571,29.5248,46.0
Segovia,2015,5576,2927,2649,0.4751,-684,9,3399.0,79355.0,2241446.0,110630.0,0.042833,29.5248,46.0
Segovia,2015,5576,2927,2649,0.4751,-684,9,3399.0,78215.0,2241446.0,110630.0,0.043457,29.5248,46.0
Segovia,2016,4347,2683,1664,0.3828,-985,19,3957.0,155652.0,2395018.0,114407.0,0.025422,32.953,48.0
Segovia,2016,4347,2683,1664,0.3828,-985,19,3957.0,78271.0,2395018.0,114407.0,0.050555,32.953,48.0
Segovia,2016,4347,2683,1664,0.3828,-985,19,3957.0,77381.0,2395018.0,114407.0,0.051137,32.953,48.0
Segovia,2017,12197,2596,9601,0.7872,7937,4,4416.0,154184.0,2561312.0,111849.0,0.028641,42.6117,48.0
Segovia,2017,12197,2596,9601,0.7872,7937,4,4416.0,77443.0,2561312.0,111849.0,0.057023,42.6117,48.0
Segovia,2017,12197,2596,9601,0.7872,7937,4,4416.0,76741.0,2561312.0,111849.0,0.057544,42.6117,48.0
Segovia,2018,8570,2756,5814,0.6784,-3787,10,5028.0,153342.0,2567707.0,115759.0,0.032789,50.8325,48.0
Segovia,2018,8570,2756,5814,0.6784,-3787,10,5028.0,76979.0,2567707.0,115759.0,0.065317,50.8325,48.0
Segovia,2018,8570,2756,5814,0.6784,-3787,10,5028.0,76363.0,2567707.0,115759.0,0.065843,50.8325,48.0
Segovia,2019,1737,2754,-1017,-0.5855,-6831,26,5304.0,153129.0,2743735.0,116176.0,0.034637,52.7249,49.0
Segovia,2019,1737,2754,-1017,-0.5855,-6831,26,5304.0,76813.0,2743735.0,116176.0,0.069051,52.7249,49.0
Segovia,2019,1737,2754,-1017,-0.5855,-6831,26,5304.0,76316.0,2743735.0,116176.0,0.0695,52.7249,49.0
Segovia,2020,15503,2313,13190,0.8508,14207,3,4509.0,153478.0,957805.0,65124.0,0.029379,70.1147,45.0
Segovia,2020,15503,2313,13190,0.8508,14207,3,4509.0,77033.0,957805.0,65124.0,0.058533,70.1147,45.0
Segovia,2020,15503,2313,13190,0.8508,14207,3,4509.0,76445.0,957805.0,65124.0,0.058984,70.1147,45.0
Segovia,2021,13318,2875,10443,0.7841,-2747,6,6702.0,153663.0,1710834.0,90861.0,0.043615,70.8709,42.0
Segovia,2021,13318,2875,10443,0.7841,-2747,6,6702.0,77071.0,1710834.0,90861.0,0.086959,70.8709,42.0
Segovia,2021,13318,2875,10443,0.7841,-2747,6,6702.0,76592.0,1710834.0,90861.0,0.087503,70.8709,42.0
Sevilla,2008,6965,12554,-5589,-0.8024,,42,70887.0,1875462.0,12959778.0,345062.0,0.037797,,
Sevilla,2008,6965,12554,-5589,-0.8024,,42,70887.0,921256.0,12959778.0,345062.0,0.076946,,
Sevilla,2008,6965,12554,-5589,-0.8024,,42,70887.0,954206.0,12959778.0,345062.0,0.074289,,
Sevilla,2009,5701,12867,-7166,-1.257,-1577,46,48108.0,1900224.0,12222390.0,355125.0,0.025317,,
Sevilla,2009,5701,12867,-7166,-1.257,-1577,46,48108.0,932941.0,12222390.0,355125.0,0.051566,,
Sevilla,2009,5701,12867,-7166,-1.257,-1577,46,48108.0,967283.0,12222390.0,355125.0,0.049735,,
Sevilla,2010,5632,13686,-8054,-1.43,-888,43,48168.0,1917097.0,13252000.0,363397.0,0.025125,,
Sevilla,2010,5632,13686,-8054,-1.43,-888,43,48168.0,940416.0,13252000.0,363397.0,0.05122,,
Sevilla,2010,5632,13686,-8054,-1.43,-888,43,48168.0,976681.0,13252000.0,363397.0,0.049318,,
Sevilla,2011,3785,14462,-10677,-2.8209,-2623,47,39858.0,1928962.0,14015048.0,363740.0,0.020663,,
Sevilla,2011,3785,14462,-10677,-2.8209,-2623,47,39858.0,945766.0,14015048.0,363740.0,0.042144,,
Sevilla,2011,3785,14462,-10677,-2.8209,-2623,47,39858.0,983196.0,14015048.0,363740.0,0.040539,,
Sevilla,2012,3246,14760,-11514,-3.5471,-837,46,35205.0,1938974.0,13825832.0,370481.0,0.018157,,
Sevilla,2012,3246,14760,-11514,-3.5471,-837,46,35205.0,950413.0,13825832.0,370481.0,0.037042,,
Sevilla,2012,3246,14760,-11514,-3.5471,-837,46,35205.0,988561.0,13825832.0,370481.0,0.035612,,
Sevilla,2013,42972,14942,28030,0.6523,39544,2,37071.0,1942155.0,13382596.0,372200.0,0.019088,48.8299,26.0
Sevilla,2013,42972,14942,28030,0.6523,39544,2,37071.0,951597.0,13382596.0,372200.0,0.038957,48.8299,26.0
Sevilla,2013,42972,14942,28030,0.6523,39544,2,37071.0,990558.0,13382596.0,372200.0,0.037424,48.8299,26.0
Sevilla,2014,4736,15132,-10396,-2.1951,-38426,48,32850.0,1941355.0,14775174.0,378815.0,0.016921,60.7806,20.0
Sevilla,2014,4736,15132,-10396,-2.1951,-38426,48,32850.0,950883.0,14775174.0,378815.0,0.034547,60.7806,20.0
Sevilla,2014,4736,15132,-10396,-2.1951,-38426,48,32850.0,990472.0,14775174.0,378815.0,0.033166,60.7806,20.0
Sevilla,2015,4173,15233,-11060,-2.6504,-664,48,34638.0,1941480.0,17077680.0,570909.0,0.017841,63.9421,18.0
Sevilla,2015,4173,15233,-11060,-2.6504,-664,48,34638.0,950587.0,17077680.0,570909.0,0.036439,63.9421,18.0
Sevilla,2015,4173,15233,-11060,-2.6504,-664,48,34638.0,990893.0,17077680.0,570909.0,0.034956,63.9421,18.0
Sevilla,2016,3581,15031,-11450,-3.1974,-390,49,39240.0,1939775.0,18651562.0,591268.0,0.020229,68.5213,16.0
Sevilla,2016,3581,15031,-11450,-3.1974,-390,49,39240.0,949432.0,18651562.0,591268.0,0.04133,68.5213,16.0
Sevilla,2016,3581,15031,-11450,-3.1974,-390,49,39240.0,990343.0,18651562.0,591268.0,0.039623,68.5213,16.0
Sevilla,2017,1623,15465,-13842,-8.5287,-2392,50,44412.0,1939527.0,19666809.0,593786.0,0.022898,80.5416,11.0
Sevilla,2017,1623,15465,-13842,-8.5287,-2392,50,44412.0,948817.0,19666809.0,593786.0,0.046808,80.5416,11.0
Sevilla,2017,1623,15465,-13842,-8.5287,-2392,50,44412.0,990710.0,19666809.0,593786.0,0.044828,80.5416,11.0
Sevilla,2018,12356,15602,-3246,-0.2627,10596,36,53208.0,1939887.0,20683228.0,609640.0,0.027428,87.226,7.0
Sevilla,2018,12356,15602,-3246,-0.2627,10596,36,53208.0,948699.0,20683228.0,609640.0,0.056085,87.226,7.0
Sevilla,2018,12356,15602,-3246,-0.2627,10596,36,53208.0,991188.0,20683228.0,609640.0,0.053681,87.226,7.0
Sevilla,2019,3355,15447,-12092,-3.6042,-8846,49,55218.0,1942389.0,21910356.0,630758.0,0.028428,92.0929,6.0
Sevilla,2019,3355,15447,-12092,-3.6042,-8846,49,55218.0,949212.0,21910356.0,630758.0,0.058172,92.0929,6.0
Sevilla,2019,3355,15447,-12092,-3.6042,-8846,49,55218.0,993177.0,21910356.0,630758.0,0.055597,92.0929,6.0
Sevilla,2020,51088,12854,38234,0.7484,50326,1,47370.0,1950219.0,6472413.0,336979.0,0.02429,92.6213,9.0
Sevilla,2020,51088,12854,38234,0.7484,50326,1,47370.0,952695.0,6472413.0,336979.0,0.049722,92.6213,9.0
Sevilla,2020,51088,12854,38234,0.7484,50326,1,47370.0,997524.0,6472413.0,336979.0,0.047488,92.6213,9.0
Sevilla,2021,21273,14883,6390,0.3004,-31844,10,67362.0,1947852.0,10524548.0,456068.0,0.034583,92.7671,11.0
Sevilla,2021,21273,14883,6390,0.3004,-31844,10,67362.0,951083.0,10524548.0,456068.0,0.070827,92.7671,11.0
Sevilla,2021,21273,14883,6390,0.3004,-31844,10,67362.0,996769.0,10524548.0,456068.0,0.06758,92.7671,11.0
Soria,2008,6303,1821,4482,0.7111,,15,4149.0,94646.0,1136507.0,51705.0,0.043837,,
Soria,2008,6303,1821,4482,0.7111,,15,4149.0,47881.0,1136507.0,51705.0,0.086652,,
Soria,2008,6303,1821,4482,0.7111,,15,4149.0,46765.0,1136507.0,51705.0,0.08872,,
Soria,2009,2738,1559,1179,0.4306,-3303,23,3222.0,95101.0,1139727.0,50968.0,0.03388,,
Soria,2009,2738,1559,1179,0.4306,-3303,23,3222.0,48286.0,1139727.0,50968.0,0.066727,,
Soria,2009,2738,1559,1179,0.4306,-3303,23,3222.0,46815.0,1139727.0,50968.0,0.068824,,
Soria,2010,6255,1564,4691,0.75,3512,13,3564.0,95258.0,979810.0,51259.0,0.037414,,
Soria,2010,6255,1564,4691,0.75,3512,13,3564.0,48400.0,979810.0,51259.0,0.073636,,
Soria,2010,6255,1564,4691,0.75,3512,13,3564.0,46858.0,979810.0,51259.0,0.07606,,
Soria,2011,8047,1689,6358,0.7901,1667,9,2391.0,95223.0,1077282.0,53457.0,0.025109,,
Soria,2011,8047,1689,6358,0.7901,1667,9,2391.0,48347.0,1077282.0,53457.0,0.049455,,
Soria,2011,8047,1689,6358,0.7901,1667,9,2391.0,46876.0,1077282.0,53457.0,0.051007,,
Soria,2012,5791,1515,4276,0.7384,-2082,14,2187.0,94522.0,1036526.0,54877.0,0.023137,,
Soria,2012,5791,1515,4276,0.7384,-2082,14,2187.0,47979.0,1036526.0,54877.0,0.045582,,
Soria,2012,5791,1515,4276,0.7384,-2082,14,2187.0,46543.0,1036526.0,54877.0,0.046989,,
Soria,2013,19090,1485,17605,0.9222,13329,4,2778.0,93291.0,1026910.0,53360.0,0.029778,45.4713,29.0
Soria,2013,19090,1485,17605,0.9222,13329,4,2778.0,47336.0,1026910.0,53360.0,0.058687,45.4713,29.0
Soria,2013,19090,1485,17605,0.9222,13329,4,2778.0,45955.0,1026910.0,53360.0,0.06045,45.4713,29.0
Soria,2014,5770,1551,4219,0.7312,-13386,10,1824.0,92221.0,1067684.0,51337.0,0.019779,45.1987,30.0
Soria,2014,5770,1551,4219,0.7312,-13386,10,1824.0,46723.0,1067684.0,51337.0,0.039039,45.1987,30.0
Soria,2014,5770,1551,4219,0.7312,-13386,10,1824.0,45498.0,1067684.0,51337.0,0.04009,45.1987,30.0
Soria,2015,1867,1476,391,0.2094,-3828,21,1878.0,91006.0,1162764.0,73908.0,0.020636,45.4877,34.0
Soria,2015,1867,1476,391,0.2094,-3828,21,1878.0,46077.0,1162764.0,73908.0,0.040758,45.4877,34.0
Soria,2015,1867,1476,391,0.2094,-3828,21,1878.0,44929.0,1162764.0,73908.0,0.041799,45.4877,34.0
Soria,2016,3155,1344,1811,0.574,1420,18,2109.0,90040.0,1289962.0,72429.0,0.023423,47.0743,36.0
Soria,2016,3155,1344,1811,0.574,1420,18,2109.0,45595.0,1289962.0,72429.0,0.046255,47.0743,36.0
Soria,2016,3155,1344,1811,0.574,1420,18,2109.0,44445.0,1289962.0,72429.0,0.047452,47.0743,36.0
Soria,2017,1658,1372,286,0.1725,-1525,20,2082.0,88903.0,1348677.0,73423.0,0.023419,51.1481,42.0
Soria,2017,1658,1372,286,0.1725,-1525,20,2082.0,44986.0,1348677.0,73423.0,0.046281,51.1481,42.0
Soria,2017,1658,1372,286,0.1725,-1525,20,2082.0,43917.0,1348677.0,73423.0,0.047408,51.1481,42.0
Soria,2018,1326,1440,-114,-0.086,-400,30,2391.0,88600.0,1351995.0,73471.0,0.026986,58.0467,44.0
Soria,2018,1326,1440,-114,-0.086,-400,30,2391.0,44800.0,1351995.0,73471.0,0.053371,58.0467,44.0
Soria,2018,1326,1440,-114,-0.086,-400,30,2391.0,43800.0,1351995.0,73471.0,0.054589,58.0467,44.0
Soria,2019,4930,1415,3515,0.713,3629,15,2817.0,88636.0,1350739.0,71507.0,0.031782,54.8714,47.0
Soria,2019,4930,1415,3515,0.713,3629,15,2817.0,44814.0,1350739.0,71507.0,0.06286,54.8714,47.0
Soria,2019,4930,1415,3515,0.713,3629,15,2817.0,43822.0,1350739.0,71507.0,0.064283,54.8714,47.0
Soria,2020,4758,1332,3426,0.7201,-89,15,2142.0,88884.0,632309.0,49346.0,0.024099,65.6415,48.0
Soria,2020,4758,1332,3426,0.7201,-89,15,2142.0,44927.0,632309.0,49346.0,0.047677,65.6415,48.0
Soria,2020,4758,1332,3426,0.7201,-89,15,2142.0,43957.0,632309.0,49346.0,0.048729,65.6415,48.0
Soria,2021,17956,1481,16475,0.9175,13049,4,3168.0,88747.0,971390.0,59671.0,0.035697,60.0799,49.0
Soria,2021,17956,1481,16475,0.9175,13049,4,3168.0,44920.0,971390.0,59671.0,0.070525,60.0799,49.0
Soria,2021,17956,1481,16475,0.9175,13049,4,3168.0,43827.0,971390.0,59671.0,0.072284,60.0799,49.0
Tarragona,2008,9422,13012,-3590,-0.381,,37,27111.0,788895.0,21910980.0,526087.0,0.034366,,
Tarragona,2008,9422,13012,-3590,-0.381,,37,27111.0,402024.0,21910980.0,526087.0,0.067436,,
Tarragona,2008,9422,13012,-3590,-0.381,,37,27111.0,386871.0,21910980.0,526087.0,0.070078,,
Tarragona,2009,5177,13284,-8107,-1.566,-4517,48,18963.0,803301.0,20854759.0,518911.0,0.023606,,
Tarragona,2009,5177,13284,-8107,-1.566,-4517,48,18963.0,407904.0,20854759.0,518911.0,0.046489,,
Tarragona,2009,5177,13284,-8107,-1.566,-4517,48,18963.0,395397.0,20854759.0,518911.0,0.047959,,
Tarragona,2010,5058,13520,-8462,-1.673,-355,45,22134.0,808420.0,22424347.0,545634.0,0.027379,,
Tarragona,2010,5058,13520,-8462,-1.673,-355,45,22134.0,409041.0,22424347.0,545634.0,0.054112,,
Tarragona,2010,5058,13520,-8462,-1.673,-355,45,22134.0,399379.0,22424347.0,545634.0,0.055421,,
Tarragona,2011,10602,13352,-2750,-0.2594,5712,36,20658.0,811401.0,24139617.0,546729.0,0.02546,,
Tarragona,2011,10602,13352,-2750,-0.2594,5712,36,20658.0,409732.0,24139617.0,546729.0,0.050418,,
Tarragona,2011,10602,13352,-2750,-0.2594,5712,36,20658.0,401669.0,24139617.0,546729.0,0.05143,,
Tarragona,2012,19813,12731,7082,0.3574,9832,6,21273.0,814199.0,24264186.0,550793.0,0.026128,,
Tarragona,2012,19813,12731,7082,0.3574,9832,6,21273.0,410461.0,24264186.0,550793.0,0.051827,,
Tarragona,2012,19813,12731,7082,0.3574,9832,6,21273.0,403738.0,24264186.0,550793.0,0.05269,,
Tarragona,2013,1902,12199,-10297,-5.4138,-17379,48,21867.0,810178.0,24334198.0,543825.0,0.02699,23.5256,48.0
Tarragona,2013,1902,12199,-10297,-5.4138,-17379,48,21867.0,407451.0,24334198.0,543825.0,0.053668,23.5256,48.0
Tarragona,2013,1902,12199,-10297,-5.4138,-17379,48,21867.0,402727.0,24334198.0,543825.0,0.054297,23.5256,48.0
Tarragona,2014,12521,12039,482,0.0385,10779,20,20565.0,800962.0,24154704.0,560267.0,0.025675,23.0072,50.0
Tarragona,2014,12521,12039,482,0.0385,10779,20,20565.0,401634.0,24154704.0,560267.0,0.051203,23.0072,50.0
Tarragona,2014,12521,12039,482,0.0385,10779,20,20565.0,399328.0,24154704.0,560267.0,0.051499,23.0072,50.0
Tarragona,2015,9411,12449,-3038,-0.3228,-3520,35,21993.0,795101.0,24420325.0,816238.0,0.027661,32.0384,45.0
Tarragona,2015,9411,12449,-3038,-0.3228,-3520,35,21993.0,397730.0,24420325.0,816238.0,0.055296,32.0384,45.0
Tarragona,2015,9411,12449,-3038,-0.3228,-3520,35,21993.0,397371.0,24420325.0,816238.0,0.055346,32.0384,45.0
Tarragona,2016,1612,11020,-9408,-5.8362,-6370,47,25839.0,792299.0,26280740.0,805385.0,0.032613,38.701,44.0
Tarragona,2016,1612,11020,-9408,-5.8362,-6370,47,25839.0,395737.0,26280740.0,805385.0,0.065293,38.701,44.0
Tarragona,2016,1612,11020,-9408,-5.8362,-6370,47,25839.0,396562.0,26280740.0,805385.0,0.065158,38.701,44.0
Tarragona,2017,9062,10451,-1389,-0.1533,8019,31,30969.0,791693.0,28414395.0,788378.0,0.039117,50.3376,44.0
Tarragona,2017,9062,10451,-1389,-0.1533,8019,31,30969.0,394905.0,28414395.0,788378.0,0.078421,50.3376,44.0
Tarragona,2017,9062,10451,-1389,-0.1533,8019,31,30969.0,396788.0,28414395.0,788378.0,0.078049,50.3376,44.0
Tarragona,2018,3451,10632,-7181,-2.0808,-5792,46,32901.0,795902.0,27045250.0,787154.0,0.041338,59.7824,41.0
Tarragona,2018,3451,10632,-7181,-2.0808,-5792,46,32901.0,396661.0,27045250.0,787154.0,0.082945,59.7824,41.0
Tarragona,2018,3451,10632,-7181,-2.0808,-5792,46,32901.0,399241.0,27045250.0,787154.0,0.082409,59.7824,41.0
Tarragona,2019,70756,10515,60241,0.8514,67422,1,33243.0,804664.0,26716462.0,774035.0,0.041313,63.4452,43.0
Tarragona,2019,70756,10515,60241,0.8514,67422,1,33243.0,401258.0,26716462.0,774035.0,0.082847,63.4452,43.0
Tarragona,2019,70756,10515,60241,0.8514,67422,1,33243.0,403406.0,26716462.0,774035.0,0.082406,63.4452,43.0
Tarragona,2020,3728,8735,-5007,-1.3431,-65248,47,27714.0,816772.0,5662585.0,288592.0,0.033931,73.923,39.0
Tarragona,2020,3728,8735,-5007,-1.3431,-65248,47,27714.0,408142.0,5662585.0,288592.0,0.067903,73.923,39.0
Tarragona,2020,3728,8735,-5007,-1.3431,-65248,47,27714.0,408630.0,5662585.0,288592.0,0.067822,73.923,39.0
Tarragona,2021,62546,10628,51918,0.8301,56925,1,40770.0,822309.0,13311719.0,510042.0,0.04958,82.2991,33.0
Tarragona,2021,62546,10628,51918,0.8301,56925,1,40770.0,410656.0,13311719.0,510042.0,0.09928,82.2991,33.0
Tarragona,2021,62546,10628,51918,0.8301,56925,1,40770.0,411653.0,13311719.0,510042.0,0.09904,82.2991,33.0
Teruel,2008,24662,3071,21591,0.8755,,3,5685.0,146324.0,2075199.0,91733.0,0.038852,,
Teruel,2008,24662,3071,21591,0.8755,,3,5685.0,75777.0,2075199.0,91733.0,0.075023,,
Teruel,2008,24662,3071,21591,0.8755,,3,5685.0,70547.0,2075199.0,91733.0,0.080585,,
Teruel,2009,4510,3059,1451,0.3217,-20140,21,3699.0,146751.0,1835987.0,91887.0,0.025206,,
Teruel,2009,4510,3059,1451,0.3217,-20140,21,3699.0,75733.0,1835987.0,91887.0,0.048843,,
Teruel,2009,4510,3059,1451,0.3217,-20140,21,3699.0,71018.0,1835987.0,91887.0,0.052085,,
Teruel,2010,5095,2992,2103,0.4128,652,21,4311.0,145277.0,1873960.0,93337.0,0.029674,,
