provincia,anyo,flujo_hombres,flujo_mujeres,flujo_total,ratio_feminizacion,brecha_absoluta,saldo_neto,tasa_atraccion,cob_100mbps_pct,compraventas_per_capita
Lleida,2014,6650.0,5617.0,12267.0,45.78951658922312,-1033.0,10,0.0016,28.8238,0.030772
Lleida,2014,6650.0,5617.0,12267.0,45.78951658922312,-1033.0,10,0.0016,28.8238,0.031595
Lleida,2015,6964.0,5851.0,12815.0,45.65743269605931,-1113.0,1789,0.2179,38.1309,0.01824
Lleida,2015,6964.0,5851.0,12815.0,45.65743269605931,-1113.0,1789,0.2179,38.1309,0.036032
Lleida,2015,6964.0,5851.0,12815.0,45.65743269605931,-1113.0,1789,0.2179,38.1309,0.036937
Lleida,2016,6519.0,5459.0,11978.0,45.57522123893805,-1060.0,4246,0.4145,43.891,0.021226
Lleida,2016,6519.0,5459.0,11978.0,45.57522123893805,-1060.0,4246,0.4145,43.891,0.041893
Lleida,2016,6519.0,5459.0,11978.0,45.57522123893805,-1060.0,4246,0.4145,43.891,0.043026
Lleida,2017,6394.0,5006.0,11400.0,43.91228070175438,-1388.0,4939,0.4637,57.336,0.023611
Lleida,2017,6394.0,5006.0,11400.0,43.91228070175438,-1388.0,4939,0.4637,57.336,0.046604
Lleida,2017,6394.0,5006.0,11400.0,43.91228070175438,-1388.0,4939,0.4637,57.336,0.047857
Lleida,2018,6435.0,5176.0,11611.0,44.57841701834467,-1259.0,1161,0.1664,67.8783,0.027341
Lleida,2018,6435.0,5176.0,11611.0,44.57841701834467,-1259.0,1161,0.1664,67.8783,0.053916
Lleida,2018,6435.0,5176.0,11611.0,44.57841701834467,-1259.0,1161,0.1664,67.8783,0.05547
Lleida,2019,6432.0,5084.0,11516.0,44.14727335880514,-1348.0,-1855,-0.473,68.6609,0.025866
Lleida,2019,6432.0,5084.0,11516.0,44.14727335880514,-1348.0,-1855,-0.473,68.6609,0.050933
Lleida,2019,6432.0,5084.0,11516.0,44.14727335880514,-1348.0,-1855,-0.473,68.6609,0.052557
Lleida,2020,5405.0,4294.0,9699.0,44.27260542323951,-1111.0,-1488,-0.4412,74.6799,0.022795
Lleida,2020,5405.0,4294.0,9699.0,44.27260542323951,-1111.0,-1488,-0.4412,74.6799,0.04476
Lleida,2020,5405.0,4294.0,9699.0,44.27260542323951,-1111.0,-1488,-0.4412,74.6799,0.046451
Lleida,2021,6068.0,4696.0,10764.0,43.62690449646971,-1372.0,730,0.1191,79.148,0.034515
Lleida,2021,6068.0,4696.0,10764.0,43.62690449646971,-1372.0,730,0.1191,79.148,0.067707
Lleida,2021,6068.0,4696.0,10764.0,43.62690449646971,-1372.0,730,0.1191,79.148,0.070404
Lugo,2013,3237.0,3444.0,6681.0,51.549169286035024,207.0,8662,0.7215,49.3219,0.017748
Lugo,2013,3237.0,3444.0,6681.0,51.549169286035024,207.0,8662,0.7215,49.3219,0.036551
Lugo,2013,3237.0,3444.0,6681.0,51.549169286035024,207.0,8662,0.7215,49.3219,0.034502
Lugo,2014,3422.0,3466.0,6888.0,50.31939605110337,44.0,6138,0.641,49.5844,0.016753
Lugo,2014,3422.0,3466.0,6888.0,50.31939605110337,44.0,6138,0.641,49.5844,0.034523
Lugo,2014,3422.0,3466.0,6888.0,50.31939605110337,44.0,6138,0.641,49.5844,0.032547
Lugo,2015,3404.0,3668.0,7072.0,51.866515837104075,264.0,-345,-0.1083,49.9626,0.017051
Lugo,2015,3404.0,3668.0,7072.0,51.866515837104075,264.0,-345,-0.1083,49.9626,0.035157
Lugo,2015,3404.0,3668.0,7072.0,51.866515837104075,264.0,-345,-0.1083,49.9626,0.03311
Lugo,2016,3273.0,3490.0,6763.0,51.60431761052787,217.0,2564,0.4316,49.9465,0.016064
Lugo,2016,3273.0,3490.0,6763.0,51.60431761052787,217.0,2564,0.4316,49.9465,0.033134
Lugo,2016,3273.0,3490.0,6763.0,51.60431761052787,217.0,2564,0.4316,49.9465,0.031181
Lugo,2017,3306.0,3456.0,6762.0,51.10913930789707,150.0,100,0.0287,50.7588,0.015907
Lugo,2017,3306.0,3456.0,6762.0,51.10913930789707,150.0,100,0.0287,50.7588,0.032805
Lugo,2017,3306.0,3456.0,6762.0,51.10913930789707,150.0,100,0.0287,50.7588,0.03088
Lugo,2018,3676.0,3782.0,7458.0,50.710646285867526,106.0,2216,0.3728,51.3924,0.018046
Lugo,2018,3676.0,3782.0,7458.0,50.710646285867526,106.0,2216,0.3728,51.3924,0.037218
Lugo,2018,3676.0,3782.0,7458.0,50.710646285867526,106.0,2216,0.3728,51.3924,0.03503
Lugo,2019,3722.0,3656.0,7378.0,49.552724315532664,-66.0,-2339,-1.7326,56.0336,0.016766
Lugo,2019,3722.0,3656.0,7378.0,49.552724315532664,-66.0,-2339,-1.7326,56.0336,0.034605
Lugo,2019,3722.0,3656.0,7378.0,49.552724315532664,-66.0,-2339,-1.7326,56.0336,0.032525
Lugo,2020,2872.0,2868.0,5740.0,49.965156794425084,-4.0,4322,0.6009,60.4009,0.014884
Lugo,2020,2872.0,2868.0,5740.0,49.965156794425084,-4.0,4322,0.6009,60.4009,0.030729
Lugo,2020,2872.0,2868.0,5740.0,49.965156794425084,-4.0,4322,0.6009,60.4009,0.028864
Lugo,2021,3276.0,3408.0,6684.0,50.987432675044886,132.0,429,0.1138,61.3511,0.022269
Lugo,2021,3276.0,3408.0,6684.0,50.987432675044886,132.0,429,0.1138,61.3511,0.045981
Lugo,2021,3276.0,3408.0,6684.0,50.987432675044886,132.0,429,0.1138,61.3511,0.043183
Madrid,2013,60683.0,57738.0,118421.0,48.75655500291333,-2945.0,-55504,-14.9889,82.8467,0.019111
Madrid,2013,60683.0,57738.0,118421.0,48.75655500291333,-2945.0,-55504,-14.9889,82.8467,0.039739
Madrid,2013,60683.0,57738.0,118421.0,48.75655500291333,-2945.0,-55504,-14.9889,82.8467,0.036815
Madrid,2014,58708.0,56109.0,114817.0,48.86819896008431,-2599.0,-51705,-9.0631,90.0891,0.020678
Madrid,2014,58708.0,56109.0,114817.0,48.86819896008431,-2599.0,-51705,-9.0631,90.0891,0.043058
Madrid,2014,58708.0,56109.0,114817.0,48.86819896008431,-2599.0,-51705,-9.0631,90.0891,0.039783
Madrid,2015,56175.0,53983.0,110158.0,49.005065451442476,-2192.0,-41766,-3.1377,93.1172,0.024181
Madrid,2015,56175.0,53983.0,110158.0,49.005065451442476,-2192.0,-41766,-3.1377,93.1172,0.050422
Madrid,2015,56175.0,53983.0,110158.0,49.005065451442476,-2192.0,-41766,-3.1377,93.1172,0.046465
Madrid,2016,55507.0,54869.0,110376.0,49.7109878959194,-638.0,-48809,-7.6515,94.7079,0.027397
Madrid,2016,55507.0,54869.0,110376.0,49.7109878959194,-638.0,-48809,-7.6515,94.7079,0.057179
Madrid,2016,55507.0,54869.0,110376.0,49.7109878959194,-638.0,-48809,-7.6515,94.7079,0.0526
Madrid,2017,56164.0,53822.0,109986.0,48.935319040605165,-2342.0,-53354,-32.5528,96.1401,0.032462
Madrid,2017,56164.0,53822.0,109986.0,48.935319040605165,-2342.0,-53354,-32.5528,96.1401,0.067801
Madrid,2017,56164.0,53822.0,109986.0,48.935319040605165,-2342.0,-53354,-32.5528,96.1401,0.062281
Madrid,2018,64214.0,60728.0,124942.0,48.604952698051896,-3486.0,-60700,-34.2744,97.129,0.034936
Madrid,2018,64214.0,60728.0,124942.0,48.604952698051896,-3486.0,-60700,-34.2744,97.129,0.073005
Madrid,2018,64214.0,60728.0,124942.0,48.604952698051896,-3486.0,-60700,-34.2744,97.129,0.066996
Madrid,2019,69056.0,65296.0,134352.0,48.60069072287722,-3760.0,-49852,-2.8776,97.2985,0.032324
Madrid,2019,69056.0,65296.0,134352.0,48.60069072287722,-3760.0,-49852,-2.8776,97.2985,0.067576
Madrid,2019,69056.0,65296.0,134352.0,48.60069072287722,-3760.0,-49852,-2.8776,97.2985,0.061962
Madrid,2020,72610.0,67966.0,140576.0,48.34822444798543,-4644.0,-65271,-13.01,96.8534,0.025902
Madrid,2020,72610.0,67966.0,140576.0,48.34822444798543,-4644.0,-65271,-13.01,96.8534,0.054138
Madrid,2020,72610.0,67966.0,140576.0,48.34822444798543,-4644.0,-65271,-13.01,96.8534,0.049663
Madrid,2021,80524.0,76676.0,157200.0,48.776081424936386,-3848.0,-70485,-8.6858,98.4118,0.035965
Madrid,2021,80524.0,76676.0,157200.0,48.776081424936386,-3848.0,-70485,-8.6858,98.4118,0.07518
Madrid,2021,80524.0,76676.0,157200.0,48.776081424936386,-3848.0,-70485,-8.6858,98.4118,0.068949
Melilla,2013,2623.0,1606.0,4229.0,37.97588082288957,-1017.0,2376,0.5288,83.3944,0.013086
Melilla,2013,2623.0,1606.0,4229.0,37.97588082288957,-1017.0,2376,0.5288,83.3944,0.025455
Melilla,2013,2623.0,1606.0,4229.0,37.97588082288957,-1017.0,2376,0.5288,83.3944,0.026929
Melilla,2014,2697.0,1746.0,4443.0,39.297771775827144,-951.0,1604,0.4197,86.7558,0.01459
Melilla,2014,2697.0,1746.0,4443.0,39.297771775827144,-951.0,1604,0.4197,86.7558,0.028624
Melilla,2014,2697.0,1746.0,4443.0,39.297771775827144,-951.0,1604,0.4197,86.7558,0.029758
Melilla,2015,3220.0,2120.0,5340.0,39.70037453183521,-1100.0,3920,0.595,95.7825,0.01651
Melilla,2015,3220.0,2120.0,5340.0,39.70037453183521,-1100.0,3920,0.595,95.7825,0.032413
Melilla,2015,3220.0,2120.0,5340.0,39.70037453183521,-1100.0,3920,0.595,95.7825,0.03365
Melilla,2016,3108.0,2180.0,5288.0,41.22541603630862,-928.0,6698,0.7173,100.0,0.017088
Melilla,2016,3108.0,2180.0,5288.0,41.22541603630862,-928.0,6698,0.7173,100.0,0.033586
Melilla,2016,3108.0,2180.0,5288.0,41.22541603630862,-928.0,6698,0.7173,100.0,0.034786
Melilla,2017,3406.0,2290.0,5696.0,40.20365168539326,-1116.0,-331,-0.1315,100.0,0.017313
Melilla,2017,3406.0,2290.0,5696.0,40.20365168539326,-1116.0,-331,-0.1315,100.0,0.034175
Melilla,2017,3406.0,2290.0,5696.0,40.20365168539326,-1116.0,-331,-0.1315,100.0,0.03509
Melilla,2018,3846.0,2582.0,6428.0,40.16801493466085,-1264.0,7698,0.7055,100.0,0.020177
Melilla,2018,3846.0,2582.0,6428.0,40.16801493466085,-1264.0,7698,0.7055,100.0,0.039826
Melilla,2018,3846.0,2582.0,6428.0,40.16801493466085,-1264.0,7698,0.7055,100.0,0.040897
Melilla,2019,4272.0,2612.0,6884.0,37.943056362579895,-1660.0,6324,0.6476,100.0,0.017725
Melilla,2019,4272.0,2612.0,6884.0,37.943056362579895,-1660.0,6324,0.6476,100.0,0.034925
Melilla,2019,4272.0,2612.0,6884.0,37.943056362579895,-1660.0,6324,0.6476,100.0,0.035992
Melilla,2020,2962.0,1870.0,4832.0,38.700331125827816,-1092.0,-1242,-1.0579,100.0,0.016985
Melilla,2020,2962.0,1870.0,4832.0,38.700331125827816,-1092.0,-1242,-1.0579,100.0,0.03349
Melilla,2020,2962.0,1870.0,4832.0,38.700331125827816,-1092.0,-1242,-1.0579,100.0,0.034464
Melilla,2021,4004.0,2580.0,6584.0,39.18590522478736,-1424.0,2019,0.3802,99.505,0.024832
Melilla,2021,4004.0,2580.0,6584.0,39.18590522478736,-1424.0,2019,0.3802,99.505,0.049125
Melilla,2021,4004.0,2580.0,6584.0,39.18590522478736,-1424.0,2019,0.3802,99.505,0.050213
Murcia,2013,13349.0,10901.0,24250.0,44.952577319587625,-2448.0,-6831,-1.2889,53.9556,0.021466
Murcia,2013,13349.0,10901.0,24250.0,44.952577319587625,-2448.0,-6831,-1.2889,53.9556,0.04271
Murcia,2013,13349.0,10901.0,24250.0,44.952577319587625,-2448.0,-6831,-1.2889,53.9556,0.043156
Murcia,2014,14238.0,11269.0,25507.0,44.18002901164386,-2969.0,-1222,-0.106,62.0159,0.020119
Murcia,2014,14238.0,11269.0,25507.0,44.18002901164386,-2969.0,-1222,-0.106,62.0159,0.040103
Murcia,2014,14238.0,11269.0,25507.0,44.18002901164386,-2969.0,-1222,-0.106,62.0159,0.040375
Murcia,2015,15240.0,11631.0,26871.0,43.284581891258235,-3609.0,-9481,-2.399,65.3933,0.022537
Murcia,2015,15240.0,11631.0,26871.0,43.284581891258235,-3609.0,-9481,-2.399,65.3933,0.044965
Murcia,2015,15240.0,11631.0,26871.0,43.284581891258235,-3609.0,-9481,-2.399,65.3933,0.045185
Murcia,2016,13947.0,11059.0,25006.0,44.22538590738223,-2888.0,-2687,-0.2737,66.5193,0.024025
Murcia,2016,13947.0,11059.0,25006.0,44.22538590738223,-2888.0,-2687,-0.2737,66.5193,0.047976
Murcia,2016,13947.0,11059.0,25006.0,44.22538590738223,-2888.0,-2687,-0.2737,66.5193,0.048124
Murcia,2017,13654.0,10656.0,24310.0,43.83381324557795,-2998.0,-3510,-0.406,70.7401,0.026903
Murcia,2017,13654.0,10656.0,24310.0,43.83381324557795,-2998.0,-3510,-0.406,70.7401,0.053726
Murcia,2017,13654.0,10656.0,24310.0,43.83381324557795,-2998.0,-3510,-0.406,70.7401,0.053887
Murcia,2018,14374.0,10862.0,25236.0,43.041686479632276,-3512.0,-9382,-2.8993,78.2887,0.033352
Murcia,2018,14374.0,10862.0,25236.0,43.041686479632276,-3512.0,-9382,-2.8993,78.2887,0.066624
Murcia,2018,14374.0,10862.0,25236.0,43.041686479632276,-3512.0,-9382,-2.8993,78.2887,0.066784
Murcia,2019,14858.0,11154.0,26012.0,42.88020913424573,-3704.0,-8967,-2.2201,83.535,0.033482
Murcia,2019,14858.0,11154.0,26012.0,42.88020913424573,-3704.0,-8967,-2.2201,83.535,0.066905
Murcia,2019,14858.0,11154.0,26012.0,42.88020913424573,-3704.0,-8967,-2.2201,83.535,0.067024
Murcia,2020,12144.0,9402.0,21546.0,43.636869952659424,-2742.0,-5477,-1.0342,86.9388,0.029818
Murcia,2020,12144.0,9402.0,21546.0,43.636869952659424,-2742.0,-5477,-1.0342,86.9388,0.059552
Murcia,2020,12144.0,9402.0,21546.0,43.636869952659424,-2742.0,-5477,-1.0342,86.9388,0.059722
Murcia,2021,13762.0,10716.0,24478.0,43.778086444970995,-3046.0,-4159,-0.5147,88.227,0.039088
Murcia,2021,13762.0,10716.0,24478.0,43.778086444970995,-3046.0,-4159,-0.5147,88.227,0.078062
Murcia,2021,13762.0,10716.0,24478.0,43.778086444970995,-3046.0,-4159,-0.5147,88.227,0.078292
Málaga,2013,15331.0,13895.0,29226.0,47.54328337781428,-1436.0,-5311,-0.5705,29.8001,0.035463
Málaga,2013,15331.0,13895.0,29226.0,47.54328337781428,-1436.0,-5311,-0.5705,29.8001,0.072026
Málaga,2013,15331.0,13895.0,29226.0,47.54328337781428,-1436.0,-5311,-0.5705,29.8001,0.069859
Málaga,2014,14980.0,13326.0,28306.0,47.07835794531195,-1654.0,-5456,-0.6274,41.6836,0.041128
Málaga,2014,14980.0,13326.0,28306.0,47.07835794531195,-1654.0,-5456,-0.6274,41.6836,0.083632
Málaga,2014,14980.0,13326.0,28306.0,47.07835794531195,-1654.0,-5456,-0.6274,41.6836,0.080924
Málaga,2015,15594.0,14076.0,29670.0,47.44186046511628,-1518.0,-3970,-0.3655,57.2965,0.045218
Málaga,2015,15594.0,14076.0,29670.0,47.44186046511628,-1518.0,-3970,-0.3655,57.2965,0.091986
Málaga,2015,15594.0,14076.0,29670.0,47.44186046511628,-1518.0,-3970,-0.3655,57.2965,0.088938
Málaga,2016,15295.0,13976.0,29271.0,47.746916743534555,-1319.0,-6152,-0.7253,65.8491,0.049067
Málaga,2016,15295.0,13976.0,29271.0,47.746916743534555,-1319.0,-6152,-0.7253,65.8491,0.099851
Málaga,2016,15295.0,13976.0,29271.0,47.746916743534555,-1319.0,-6152,-0.7253,65.8491,0.096473
Málaga,2017,14706.0,13834.0,28540.0,48.47231955150666,-872.0,-11293,-3.7934,80.0441,0.056793
Málaga,2017,14706.0,13834.0,28540.0,48.47231955150666,-872.0,-11293,-3.7934,80.0441,0.115679
Málaga,2017,14706.0,13834.0,28540.0,48.47231955150666,-872.0,-11293,-3.7934,80.0441,0.111566
Málaga,2018,15114.0,13848.0,28962.0,47.814377460120156,-1266.0,-2830,-0.2429,83.7298,0.059659
Málaga,2018,15114.0,13848.0,28962.0,47.814377460120156,-1266.0,-2830,-0.2429,83.7298,0.121646
Málaga,2018,15114.0,13848.0,28962.0,47.814377460120156,-1266.0,-2830,-0.2429,83.7298,0.117078
Málaga,2019,15976.0,14642.0,30618.0,47.82154288327128,-1334.0,-10056,-1.9143,82.7164,0.053891
Málaga,2019,15976.0,14642.0,30618.0,47.82154288327128,-1334.0,-10056,-1.9143,82.7164,0.109973
Málaga,2019,15976.0,14642.0,30618.0,47.82154288327128,-1334.0,-10056,-1.9143,82.7164,0.105679
Málaga,2020,13104.0,12064.0,25168.0,47.93388429752066,-1040.0,-6394,-1.033,93.8829,0.041399
Málaga,2020,13104.0,12064.0,25168.0,47.93388429752066,-1040.0,-6394,-1.033,93.8829,0.084554
Málaga,2020,13104.0,12064.0,25168.0,47.93388429752066,-1040.0,-6394,-1.033,93.8829,0.081113
Málaga,2021,15308.0,13758.0,29066.0,47.333654441615636,-1550.0,-11914,-4.5491,93.3424,0.058631
Málaga,2021,15308.0,13758.0,29066.0,47.333654441615636,-1550.0,-11914,-4.5491,93.3424,0.119783
Málaga,2021,15308.0,13758.0,29066.0,47.333654441615636,-1550.0,-11914,-4.5491,93.3424,0.114843
Navarra,2013,6404.0,5676.0,12080.0,46.98675496688742,-728.0,-4066,-2.0546,60.2303,0.017991
Navarra,2013,6404.0,5676.0,12080.0,46.98675496688742,-728.0,-4066,-2.0546,60.2303,0.036129
Navarra,2013,6404.0,5676.0,12080.0,46.98675496688742,-728.0,-4066,-2.0546,60.2303,0.035837
Navarra,2014,5681.0,5300.0,10981.0,48.265185320098354,-381.0,-1191,-0.2772,68.2018,0.020534
Navarra,2014,5681.0,5300.0,10981.0,48.265185320098354,-381.0,-1191,-0.2772,68.2018,0.041314
Navarra,2014,5681.0,5300.0,10981.0,48.265185320098354,-381.0,-1191,-0.2772,68.2018,0.040825
Navarra,2015,5601.0,5190.0,10791.0,48.09563525159856,-411.0,-59,-0.0111,69.2282,0.020076
Navarra,2015,5601.0,5190.0,10791.0,48.09563525159856,-411.0,-59,-0.0111,69.2282,0.040449
Navarra,2015,5601.0,5190.0,10791.0,48.09563525159856,-411.0,-59,-0.0111,69.2282,0.039859
Navarra,2016,5414.0,5000.0,10414.0,48.012291146533514,-414.0,-2049,-0.6492,71.3308,0.021686
Navarra,2016,5414.0,5000.0,10414.0,48.012291146533514,-414.0,-2049,-0.6492,71.3308,0.043711
Navarra,2016,5414.0,5000.0,10414.0,48.012291146533514,-414.0,-2049,-0.6492,71.3308,0.043038
Navarra,2017,5846.0,5226.0,11072.0,47.20014450867052,-620.0,428,0.0718,78.5412,0.023996
Navarra,2017,5846.0,5226.0,11072.0,47.20014450867052,-620.0,428,0.0718,78.5412,0.048436
Navarra,2017,5846.0,5226.0,11072.0,47.20014450867052,-620.0,428,0.0718,78.5412,0.047556
Navarra,2018,5716.0,5342.0,11058.0,48.30891662145053,-374.0,-599,-0.1215,80.0621,0.028269
Navarra,2018,5716.0,5342.0,11058.0,48.30891662145053,-374.0,-599,-0.1215,80.0621,0.057123
Navarra,2018,5716.0,5342.0,11058.0,48.30891662145053,-374.0,-599,-0.1215,80.0621,0.055967
Navarra,2019,6056.0,5468.0,11524.0,47.44880249913225,-588.0,-2526,-0.7806,81.1594,0.026189
Navarra,2019,6056.0,5468.0,11524.0,47.44880249913225,-588.0,-2526,-0.7806,81.1594,0.05294
Navarra,2019,6056.0,5468.0,11524.0,47.44880249913225,-588.0,-2526,-0.7806,81.1594,0.051827
Navarra,2020,5274.0,4674.0,9948.0,46.98431845597105,-600.0,-897,-0.22,79.8094,0.022328
Navarra,2020,5274.0,4674.0,9948.0,46.98431845597105,-600.0,-897,-0.22,79.8094,0.045116
Navarra,2020,5274.0,4674.0,9948.0,46.98431845597105,-600.0,-897,-0.22,79.8094,0.044204
Navarra,2021,6038.0,5330.0,11368.0,46.88599577762139,-708.0,9770,0.6322,85.4854,0.029699
Navarra,2021,6038.0,5330.0,11368.0,46.88599577762139,-708.0,9770,0.6322,85.4854,0.059997
Navarra,2021,6038.0,5330.0,11368.0,46.88599577762139,-708.0,9770,0.6322,85.4854,0.058811
Ourense,2013,3587.0,3686.0,7273.0,50.68059947751959,99.0,70397,0.9508,48.8864,0.012534
Ourense,2013,3587.0,3686.0,7273.0,50.68059947751959,99.0,70397,0.9508,48.8864,0.026012
Ourense,2013,3587.0,3686.0,7273.0,50.68059947751959,99.0,70397,0.9508,48.8864,0.024188
Ourense,2014,3745.0,3816.0,7561.0,50.46951461446899,71.0,-644,-0.2056,49.0956,0.010826
Ourense,2014,3745.0,3816.0,7561.0,50.46951461446899,71.0,-644,-0.2056,49.0956,0.022497
Ourense,2014,3745.0,3816.0,7561.0,50.46951461446899,71.0,-644,-0.2056,49.0956,0.020867
Ourense,2015,3694.0,3856.0,7550.0,51.0728476821192,162.0,-2091,-1.2454,49.8895,0.011637
Ourense,2015,3694.0,3856.0,7550.0,51.0728476821192,162.0,-2091,-1.2454,49.8895,0.024209
Ourense,2015,3694.0,3856.0,7550.0,51.0728476821192,162.0,-2091,-1.2454,49.8895,0.022407
Ourense,2016,3573.0,3789.0,7362.0,51.46699266503667,216.0,851,0.188,50.6469,0.013416
Ourense,2016,3573.0,3789.0,7362.0,51.46699266503667,216.0,851,0.188,50.6469,0.027932
Ourense,2016,3573.0,3789.0,7362.0,51.46699266503667,216.0,851,0.188,50.6469,0.025815
Ourense,2017,3474.0,3602.0,7076.0,50.90446579988694,128.0,2623,0.4257,52.5433,0.014775
Ourense,2017,3474.0,3602.0,7076.0,50.90446579988694,128.0,2623,0.4257,52.5433,0.030764
Ourense,2017,3474.0,3602.0,7076.0,50.90446579988694,128.0,2623,0.4257,52.5433,0.028428
Ourense,2018,3530.0,3652.0,7182.0,50.84934558618769,122.0,1892,0.3451,53.6497,0.017081
Ourense,2018,3530.0,3652.0,7182.0,50.84934558618769,122.0,1892,0.3451,53.6497,0.035593
Ourense,2018,3530.0,3652.0,7182.0,50.84934558618769,122.0,1892,0.3451,53.6497,0.032841
Ourense,2019,3658.0,3712.0,7370.0,50.3663500678426,54.0,5571,0.6019,56.8118,0.016343
Ourense,2019,3658.0,3712.0,7370.0,50.3663500678426,54.0,5571,0.6019,56.8118,0.034083
Ourense,2019,3658.0,3712.0,7370.0,50.3663500678426,54.0,5571,0.6019,56.8118,0.0314
Ourense,2020,2854.0,2804.0,5658.0,49.5581477553906,-50.0,2054,0.4206,65.9519,0.014606
Ourense,2020,2854.0,2804.0,5658.0,49.5581477553906,-50.0,2054,0.4206,65.9519,0.030453
Ourense,2020,2854.0,2804.0,5658.0,49.5581477553906,-50.0,2054,0.4206,65.9519,0.028069
Ourense,2021,3312.0,3340.0,6652.0,50.21046301864101,28.0,1249,0.273,70.5756,0.016296
Ourense,2021,3312.0,3340.0,6652.0,50.21046301864101,28.0,1249,0.273,70.5756,0.033953
Ourense,2021,3312.0,3340.0,6652.0,50.21046301864101,28.0,1249,0.273,70.5756,0.031337
Palencia,2013,2175.0,2158.0,4333.0,49.803831063927994,-17.0,1090,0.3343,47.4215,0.01765
Palencia,2013,2175.0,2158.0,4333.0,49.803831063927994,-17.0,1090,0.3343,47.4215,0.035629
Palencia,2013,2175.0,2158.0,4333.0,49.803831063927994,-17.0,1090,0.3343,47.4215,0.034976
Palencia,2014,2165.0,2185.0,4350.0,50.22988505747127,20.0,2598,0.5449,47.4215,0.01661
Palencia,2014,2165.0,2185.0,4350.0,50.22988505747127,20.0,2598,0.5449,47.4215,0.033543
Palencia,2014,2165.0,2185.0,4350.0,50.22988505747127,20.0,2598,0.5449,47.4215,0.032903
Palencia,2015,1994.0,2216.0,4210.0,52.63657957244655,222.0,1049,0.3332,47.5234,0.020074
Palencia,2015,1994.0,2216.0,4210.0,52.63657957244655,222.0,1049,0.3332,47.5234,0.040532
Palencia,2015,1994.0,2216.0,4210.0,52.63657957244655,222.0,1049,0.3332,47.5234,0.039772
Palencia,2016,2081.0,2126.0,4207.0,50.534822914190634,45.0,16812,0.8891,48.2859,0.020389
Palencia,2016,2081.0,2126.0,4207.0,50.534822914190634,45.0,16812,0.8891,48.2859,0.041135
Palencia,2016,2081.0,2126.0,4207.0,50.534822914190634,45.0,16812,0.8891,48.2859,0.040429
Palencia,2017,2032.0,2074.0,4106.0,50.51144666341939,42.0,7513,0.7854,61.0168,0.0233
Palencia,2017,2032.0,2074.0,4106.0,50.51144666341939,42.0,7513,0.7854,61.0168,0.047033
Palencia,2017,2032.0,2074.0,4106.0,50.51144666341939,42.0,7513,0.7854,61.0168,0.046175
Palencia,2018,2148.0,2174.0,4322.0,50.30078667283665,26.0,46,0.0208,64.2952,0.023384
Palencia,2018,2148.0,2174.0,4322.0,50.30078667283665,26.0,46,0.0208,64.2952,0.047172
Palencia,2018,2148.0,2174.0,4322.0,50.30078667283665,26.0,46,0.0208,64.2952,0.04637
Palencia,2019,2308.0,2108.0,4416.0,47.73550724637681,-200.0,5810,0.7246,66.7715,0.024916
Palencia,2019,2308.0,2108.0,4416.0,47.73550724637681,-200.0,5810,0.7246,66.7715,0.050258
Palencia,2019,2308.0,2108.0,4416.0,47.73550724637681,-200.0,5810,0.7246,66.7715,0.049414
Palencia,2020,1834.0,1726.0,3560.0,48.48314606741573,-108.0,2980,0.6261,73.9209,0.022006
Palencia,2020,1834.0,1726.0,3560.0,48.48314606741573,-108.0,2980,0.6261,73.9209,0.044401
Palencia,2020,1834.0,1726.0,3560.0,48.48314606741573,-108.0,2980,0.6261,73.9209,0.043629
Palencia,2021,2056.0,1900.0,3956.0,48.02831142568251,-156.0,17548,0.8987,68.5422,0.034125
Palencia,2021,2056.0,1900.0,3956.0,48.02831142568251,-156.0,17548,0.8987,68.5422,0.068873
Palencia,2021,2056.0,1900.0,3956.0,48.02831142568251,-156.0,17548,0.8987,68.5422,0.067637
"Palmas, Las",2013,11419.0,9639.0,21058.0,45.77357773767689,-1780.0,-5984,-1.3149,40.9134,0.022492
"Palmas, Las",2013,11419.0,9639.0,21058.0,45.77357773767689,-1780.0,-5984,-1.3149,40.9134,0.044896
"Palmas, Las",2013,11419.0,9639.0,21058.0,45.77357773767689,-1780.0,-5984,-1.3149,40.9134,0.045073
"Palmas, Las",2014,10967.0,9149.0,20116.0,45.48120898787035,-1818.0,-8167,-4.3189,44.423,0.024346
"Palmas, Las",2014,10967.0,9149.0,20116.0,45.48120898787035,-1818.0,-8167,-4.3189,44.423,0.048678
"Palmas, Las",2014,10967.0,9149.0,20116.0,45.48120898787035,-1818.0,-8167,-4.3189,44.423,0.048705
"Palmas, Las",2015,11659.0,9435.0,21094.0,44.72835877500711,-2224.0,-7848,-2.911,53.6534,0.028235
"Palmas, Las",2015,11659.0,9435.0,21094.0,44.72835877500711,-2224.0,-7848,-2.911,53.6534,0.056507
"Palmas, Las",2015,11659.0,9435.0,21094.0,44.72835877500711,-2224.0,-7848,-2.911,53.6534,0.056435
"Palmas, Las",2016,10940.0,9056.0,19996.0,45.28905781156231,-1884.0,-5353,-1.1529,63.9445,0.030757
"Palmas, Las",2016,10940.0,9056.0,19996.0,45.28905781156231,-1884.0,-5353,-1.1529,63.9445,0.061623
"Palmas, Las",2016,10940.0,9056.0,19996.0,45.28905781156231,-1884.0,-5353,-1.1529,63.9445,0.061405
"Palmas, Las",2017,10694.0,9048.0,19742.0,45.83122277378178,-1646.0,-1874,-0.2343,67.7169,0.032061
